Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Car_Owner,House_Owner,Personal_loan,Customer_Job,Income,Cust_Satisfaction_Score,Month
708378108,Blue,245,0,97,2023-01-01,Week-1,Q1,2023,2147.0,771,4631,76,0.359,chip,Bills,787.27,0,42,Male,2,Uneducated,Single,New Jersey,yes,no,no,White-Collar,71834,1,January
708382083,Blue,245,1,93,2023-01-01,Week-1,Q1,2023,2292.0,0,2584,60,0.0,swipe,Bills,335.92,0,35,Female,1,Unknown,Married,Texas,no,no,no,Selfemployeed,30259,2,January
708384033,Blue,420,1,108,2023-01-01,Week-1,Q1,2023,2745.0,2463,2466,39,0.897,swipe,Food,345.24,0,45,Female,1,High School,Unknown,California,no,no,no,Blue-Collar,28037,3,January
708385533,Silver,335,1,99,2023-01-01,Week-1,Q1,2023,11059.0,0,9524,80,0.0,chip,Grocery,1523.84,0,54,Male,1,Post-Graduate,Unknown,New York,no,yes,no,Govt,119059,2,January
708386958,Blue,245,1,88,2023-01-01,Week-1,Q1,2023,1561.0,0,1947,28,0.0,swipe,Bills,175.23,0,42,Female,5,Graduate,Married,Georgia,yes,no,no,Blue-Collar,19006,3,January
708387933,Blue,195,0,114,2023-01-01,Week-1,Q1,2023,5500.0,0,14357,110,0.0,swipe,Bills,1435.7,0,37,Male,3,High School,Single,Texas,no,yes,yes,Businessman,165306,3,January
708390633,Blue,475,0,81,2023-01-01,Week-1,Q1,2023,2421.0,2312,4219,69,0.955,chip,Bills,295.33,0,49,Male,2,High School,Single,New York,no,no,no,Retirees,53965,1,January
708393633,Blue,190,0,66,2023-01-01,Week-1,Q1,2023,2685.0,1647,4625,94,0.613,chip,Fuel,370.0,0,36,Male,3,Unknown,Single,California,yes,no,no,Retirees,71640,2,January
708394908,Blue,365,1,56,2023-01-01,Week-1,Q1,2023,2337.0,1442,3945,65,0.617,chip,Entertainment,276.15,0,55,Female,3,Post-Graduate,Single,Texas,yes,yes,no,Selfemployeed,45818,1,January
708396033,Blue,175,0,80,2023-01-01,Week-1,Q1,2023,2490.0,1059,12257,101,0.425,swipe,Bills,3064.25,0,44,Male,3,Unknown,Single,California,no,no,no,White-Collar,119585,1,January
708397008,Blue,200,1,70,2023-01-01,Week-1,Q1,2023,3805.0,821,4326,67,0.216,swipe,Food,865.2,0,45,Female,3,High School,Married,California,no,no,no,White-Collar,57821,1,January
708398283,Blue,125,1,101,2023-01-01,Week-1,Q1,2023,4394.0,885,1377,32,0.201,swipe,Bills,275.4,0,41,Female,3,High School,Unknown,Texas,no,yes,no,Govt,12775,3,January
708399858,Blue,415,1,68,2023-01-01,Week-1,Q1,2023,2548.0,2250,4747,77,0.883,swipe,Entertainment,712.05,0,45,Male,3,Unknown,Married,California,no,yes,no,White-Collar,76565,2,January
708402333,Blue,395,1,68,2023-01-01,Week-1,Q1,2023,4549.0,1313,4782,88,0.289,chip,Fuel,1243.32,0,57,Male,3,Unknown,Single,New York,yes,yes,yes,Govt,78127,3,January
708403308,Silver,425,1,99,2023-01-01,Week-1,Q1,2023,15133.0,1663,4392,68,0.11,chip,Bills,570.96,0,48,Male,3,Uneducated,Single,California,no,no,no,Retirees,60111,2,January
708404883,Blue,370,0,93,2023-01-01,Week-1,Q1,2023,27804.0,0,2761,57,0.0,chip,Entertainment,745.47,0,49,Female,3,Unknown,Single,New York,no,no,no,Blue-Collar,32229,2,January
708406083,Blue,380,1,111,2023-01-01,Week-1,Q1,2023,3436.0,2493,5211,90,0.726,online,Bills,1094.31,0,57,Male,2,Unknown,Single,California,no,yes,yes,Blue-Collar,95876,2,January
708412758,Blue,140,1,47,2023-01-01,Week-1,Q1,2023,1457.0,0,2200,45,0.0,chip,Food,374.0,0,62,Female,1,Unknown,Married,California,yes,yes,no,White-Collar,23378,2,January
708414033,Blue,245,0,93,2023-01-01,Week-1,Q1,2023,2845.0,1153,3730,66,0.405,swipe,Fuel,634.1,0,45,Female,3,Graduate,Single,New York,no,yes,no,Blue-Collar,41115,3,January
708416433,Blue,125,1,73,2023-01-01,Week-1,Q1,2023,2372.0,0,2499,41,0.0,swipe,Grocery,449.82,0,53,Female,4,Unknown,Single,New York,no,yes,no,Blue-Collar,28601,2,January
708419733,Blue,365,0,66,2023-01-01,Week-1,Q1,2023,22599.0,0,4739,55,0.0,swipe,Food,1374.31,0,44,Male,3,Graduate,Married,Texas,no,yes,no,Blue-Collar,76246,3,January
708421833,Blue,390,0,85,2023-01-01,Week-1,Q1,2023,3342.0,2517,1139,30,0.753,online,Bills,193.63,0,54,Female,2,High School,Single,New York,no,no,no,Selfemployeed,6550,2,January
708423933,Blue,450,1,57,2023-01-01,Week-1,Q1,2023,6103.0,0,3203,64,0.0,swipe,Bills,288.27,0,48,Female,1,Doctorate,Married,Iowa,no,no,no,Businessman,35491,2,January
708426483,Blue,455,0,105,2023-01-01,Week-1,Q1,2023,5816.0,716,3534,73,0.123,swipe,Entertainment,530.1,0,60,Female,1,Uneducated,Married,Connecticut,yes,yes,no,Businessman,38451,3,January
708427908,Blue,395,1,100,2023-01-01,Week-1,Q1,2023,2035.0,1343,4643,86,0.66,chip,Fuel,325.01,0,33,Male,3,Graduate,Married,Florida,no,no,no,Blue-Collar,72412,2,January
708428958,Gold,345,0,110,2023-01-01,Week-1,Q1,2023,34516.0,0,9179,113,0.0,swipe,Bills,2019.38,0,57,Male,3,Graduate,Single,Florida,yes,no,no,White-Collar,118175,2,January
708431433,Blue,225,1,115,2023-01-01,Week-1,Q1,2023,11789.0,1420,1463,32,0.12,swipe,Bills,365.75,0,41,Female,2,Graduate,Married,California,no,no,no,Blue-Collar,14633,3,January
708433683,Blue,125,0,121,2023-01-01,Week-1,Q1,2023,3164.0,2201,4410,86,0.696,online,Entertainment,1146.6,0,62,Male,1,Graduate,Single,Florida,no,no,no,Govt,61002,2,January
708434733,Blue,385,0,89,2023-01-01,Week-1,Q1,2023,6735.0,2289,1249,28,0.34,swipe,Grocery,262.29,1,52,Female,2,Unknown,Single,Florida,no,no,no,Blue-Collar,10627,2,January
708438033,Blue,175,1,78,2023-01-01,Week-1,Q1,2023,3049.0,2198,2617,48,0.721,swipe,Entertainment,575.74,1,41,Male,4,High School,Single,Texas,no,no,yes,Selfemployeed,30828,3,January
708442158,Blue,275,0,127,2023-01-01,Week-1,Q1,2023,6182.0,1516,3801,61,0.245,chip,Bills,988.26,1,42,Female,4,Graduate,Married,California,yes,no,no,Businessman,42377,2,January
708445608,Blue,490,0,43,2023-01-01,Week-1,Q1,2023,3305.0,2517,2027,57,0.762,swipe,Entertainment,222.97,1,44,Female,4,Uneducated,Married,Florida,no,no,no,Blue-Collar,20389,3,January
708446808,Blue,250,1,87,2023-01-01,Week-1,Q1,2023,2946.0,1359,2017,48,0.461,swipe,Bills,564.76,1,51,Female,3,High School,Single,New York,no,yes,no,Blue-Collar,20281,3,January
708447858,Blue,385,0,92,2023-01-01,Week-1,Q1,2023,3850.0,0,15107,117,0.0,chip,Entertainment,2417.12,1,40,Female,2,High School,Married,Massachusetts,yes,yes,no,Businessman,200276,2,January
708450033,Blue,465,1,77,2023-01-01,Week-1,Q1,2023,2605.0,2269,5298,79,0.871,swipe,Fuel,370.86,1,38,Male,2,Unknown,Married,California,yes,no,no,Businessman,97684,3,January
708451233,Blue,410,1,83,2023-01-01,Week-1,Q1,2023,5090.0,1650,3707,72,0.324,swipe,Fuel,593.12,1,26,Female,0,Graduate,Single,Florida,yes,no,no,Retirees,40785,2,January
708453408,Blue,355,0,93,2023-01-01,Week-1,Q1,2023,16050.0,0,3721,62,0.0,swipe,Bills,893.04,1,42,Female,3,Graduate,Married,New York,no,yes,no,Businessman,41039,2,January
708455883,Blue,175,1,44,2023-01-01,Week-1,Q1,2023,10244.0,861,1127,29,0.084,swipe,Bills,202.86,0,33,Female,0,Graduate,Single,Texas,no,yes,no,Selfemployeed,6550,2,January
708459633,Blue,380,1,92,2023-01-01,Week-1,Q1,2023,5815.0,1698,1604,42,0.292,swipe,Entertainment,352.88,0,45,Female,5,Uneducated,Married,New York,no,yes,yes,Selfemployeed,14975,2,January
708462258,Silver,270,1,83,2023-01-01,Week-1,Q1,2023,5189.0,1171,16563,94,0.226,chip,Travel,1821.93,0,54,Female,4,Graduate,Married,New Jersey,no,no,no,Businessman,235349,2,January
708469533,Blue,250,1,66,2023-01-01,Week-1,Q1,2023,5395.0,1439,3523,79,0.267,chip,Fuel,493.22,0,57,Female,3,Uneducated,Single,Florida,no,yes,no,Selfemployeed,38273,3,January
708472008,Blue,325,0,105,2023-01-01,Week-1,Q1,2023,6680.0,1839,7632,95,0.275,swipe,Bills,1984.32,0,47,Male,2,Graduate,Married,California,no,yes,yes,White-Collar,105522,2,January
708473133,Blue,150,1,111,2023-01-01,Week-1,Q1,2023,1677.0,0,4588,68,0.0,chip,Fuel,1284.64,0,44,Male,5,Unknown,Married,California,yes,no,no,Govt,69787,3,January
708474333,Blue,465,0,89,2023-01-01,Week-1,Q1,2023,12294.0,2517,7906,87,0.205,online,Bills,790.6,0,50,Male,4,Graduate,Married,Texas,no,no,no,Blue-Collar,108894,3,January
708476808,Blue,320,0,124,2023-01-01,Week-1,Q1,2023,33791.0,1960,1047,31,0.058,swipe,Bills,188.46,0,55,Female,1,Doctorate,Married,California,yes,yes,no,Selfemployeed,5525,3,January
708478233,Blue,395,1,119,2023-01-01,Week-1,Q1,2023,5573.0,1238,4348,90,0.222,swipe,Fuel,869.6,0,45,Female,2,Uneducated,Married,New York,no,yes,no,White-Collar,58670,3,January
708480333,Blue,460,0,95,2023-01-01,Week-1,Q1,2023,2163.0,932,2229,57,0.431,swipe,Bills,534.96,0,65,Female,0,Uneducated,Single,Florida,no,no,no,Govt,23891,3,January
708482658,Silver,125,1,87,2023-01-01,Week-1,Q1,2023,9959.0,1946,15594,114,0.195,chip,Travel,2495.04,0,51,Male,2,Graduate,Married,Texas,yes,no,yes,Businessman,219668,2,January
708483708,Blue,250,0,74,2023-01-01,Week-1,Q1,2023,28600.0,0,4336,66,0.0,swipe,Travel,1214.08,0,39,Male,2,Unknown,Married,New Jersey,yes,no,no,Blue-Collar,58122,3,January
708486033,Blue,395,0,83,2023-01-01,Week-1,Q1,2023,16547.0,1521,1782,48,0.092,swipe,Entertainment,267.3,0,59,Female,0,Doctorate,Single,California,yes,no,no,Retirees,15671,3,January
708488208,Blue,125,0,161,2023-01-01,Week-1,Q1,2023,2515.0,1922,2231,58,0.764,swipe,Bills,267.72,0,45,Female,3,Uneducated,Married,Texas,yes,yes,yes,Businessman,23898,3,January
708489258,Blue,250,1,84,2023-01-01,Week-1,Q1,2023,1438.3,988,3561,72,0.687,chip,Bills,249.27,0,56,Female,5,Doctorate,Single,Texas,yes,no,no,Retirees,38817,3,January
708491508,Blue,465,0,116,2023-01-01,Week-1,Q1,2023,13906.0,1430,3856,68,0.103,chip,Grocery,964.0,0,46,Female,3,Graduate,Married,New York,no,yes,no,Businessman,43716,2,January
708492558,Blue,95,1,74,2023-01-01,Week-1,Q1,2023,15088.0,865,1107,21,0.057,swipe,Bills,77.49,0,56,Female,2,Graduate,Single,California,no,no,no,Selfemployeed,6550,2,January
708494583,Blue,375,1,107,2023-01-01,Week-1,Q1,2023,1902.0,0,3731,53,0.0,swipe,Fuel,559.65,0,48,Female,5,Post-Graduate,Married,California,no,no,no,Selfemployeed,41132,3,January
708496833,Blue,150,0,100,2023-01-01,Week-1,Q1,2023,4613.0,0,8970,78,0.0,chip,Grocery,627.9,0,33,Male,1,Graduate,Single,California,yes,yes,no,Govt,117520,2,January
708498033,Blue,335,1,79,2023-01-01,Week-1,Q1,2023,2279.0,1837,2789,52,0.806,swipe,Grocery,753.03,0,45,Female,3,High School,Married,Florida,no,yes,no,White-Collar,32495,3,January
708499608,Silver,220,1,67,2023-01-01,Week-1,Q1,2023,15525.0,1299,4042,78,0.084,chip,Food,970.08,0,43,Female,4,Graduate,Single,New York,no,no,no,Businessman,48566,2,January
708500883,Silver,350,0,118,2023-01-01,Week-1,Q1,2023,17812.0,0,8379,106,0.0,swipe,Fuel,1424.43,0,40,Male,4,Unknown,Married,New York,no,yes,no,Businessman,113841,2,January
708501783,Blue,315,0,75,2023-01-01,Week-1,Q1,2023,34516.0,1477,1868,40,0.043,chip,Bills,504.36,0,35,Female,2,High School,Single,Florida,yes,no,no,Blue-Collar,17340,3,January
708502908,Silver,455,0,115,2023-01-01,Week-1,Q1,2023,26218.0,0,3925,88,0.0,swipe,Fuel,785.0,0,48,Female,2,Graduate,Married,New Jersey,yes,no,no,Blue-Collar,45372,2,January
708504783,Blue,350,1,100,2023-01-01,Week-1,Q1,2023,10960.0,1333,3480,62,0.122,chip,Food,939.6,0,47,Female,3,Uneducated,Married,Illinois,no,yes,no,Retirees,37815,2,January
708506508,Blue,430,0,69,2023-01-01,Week-1,Q1,2023,2884.0,1144,4887,90,0.397,swipe,Entertainment,439.83,0,52,Male,1,Uneducated,Single,Virginia,no,no,yes,Selfemployeed,83535,2,January
708507483,Blue,455,0,106,2023-01-08,Week-2,Q1,2023,1477.0,0,4802,82,0.0,chip,Grocery,768.32,0,55,Male,4,Unknown,Single,New York,no,no,no,Blue-Collar,78913,3,January
708508758,Blue,375,1,52,2023-01-08,Week-2,Q1,2023,1438.3,0,692,16,0.0,swipe,Bills,76.12,0,34,Female,4,Uneducated,Single,Texas,yes,no,no,Selfemployeed,1250,3,January
708510858,Blue,300,1,81,2023-01-08,Week-2,Q1,2023,4905.0,2413,15478,109,0.492,swipe,Food,3714.72,0,55,Female,2,High School,Single,California,no,no,no,Businessman,214404,2,January
708511983,Blue,415,0,61,2023-01-08,Week-2,Q1,2023,1663.0,0,3950,82,0.0,chip,Fuel,276.5,0,48,Male,3,Graduate,Single,California,yes,yes,no,Retirees,45977,3,January
708513183,Blue,100,0,81,2023-01-08,Week-2,Q1,2023,4323.0,1267,3078,58,0.293,swipe,Bills,430.92,0,40,Female,5,High School,Single,California,no,no,no,Selfemployeed,34616,3,January
708514383,Blue,420,0,78,2023-01-08,Week-2,Q1,2023,3809.0,1172,4314,81,0.308,swipe,Food,301.98,0,55,Female,4,Uneducated,Married,Florida,no,yes,no,White-Collar,57484,2,January
708515358,Blue,190,1,104,2023-01-08,Week-2,Q1,2023,4712.0,0,4216,82,0.0,chip,Entertainment,505.92,0,45,Female,4,High School,Married,Texas,no,yes,no,Businessman,53906,2,January
708516558,Blue,395,0,68,2023-01-08,Week-2,Q1,2023,2588.0,1782,4159,83,0.689,swipe,Grocery,415.9,0,42,Female,4,Graduate,Married,Texas,no,yes,no,Blue-Collar,52148,3,January
708519108,Blue,300,1,94,2023-01-08,Week-2,Q1,2023,2694.0,1576,2041,57,0.585,swipe,Entertainment,571.48,0,47,Female,2,Unknown,Single,California,yes,yes,no,Businessman,20597,2,January
708522033,Blue,480,0,95,2023-01-08,Week-2,Q1,2023,12299.0,1664,15060,90,0.135,chip,Fuel,2108.4,0,36,Female,1,Uneducated,Single,California,no,yes,no,Businessman,198343,3,January
708525108,Blue,175,1,116,2023-01-08,Week-2,Q1,2023,2156.0,1134,4120,77,0.526,swipe,Food,329.6,0,34,Male,3,High School,Married,Florida,no,no,no,Govt,50792,2,January
708528483,Blue,435,1,55,2023-01-08,Week-2,Q1,2023,3187.0,2430,1387,33,0.762,swipe,Bills,124.83,0,44,Female,2,Graduate,Unknown,Florida,no,no,no,Blue-Collar,13010,2,January
708532308,Blue,245,0,116,2023-01-08,Week-2,Q1,2023,11419.0,2517,3000,70,0.22,swipe,Grocery,750.0,0,40,Female,3,Unknown,Married,California,yes,yes,no,Govt,34149,2,January
708534033,Blue,225,1,88,2023-01-08,Week-2,Q1,2023,6274.0,883,4726,82,0.141,swipe,Entertainment,1276.02,0,58,Male,1,Unknown,Married,New Jersey,no,yes,yes,Blue-Collar,75578,2,January
708535158,Blue,245,0,73,2023-01-08,Week-2,Q1,2023,9959.0,1501,8505,86,0.151,swipe,Entertainment,2466.45,0,33,Male,1,Graduate,Single,Iowa,no,no,no,White-Collar,114717,3,January
708536283,Blue,190,1,100,2023-01-08,Week-2,Q1,2023,2904.0,2517,2653,46,0.867,swipe,Entertainment,583.66,0,36,Female,2,Graduate,Single,New York,no,no,no,Govt,31226,2,January
708538608,Blue,125,1,51,2023-01-08,Week-2,Q1,2023,3862.0,0,4058,81,0.0,chip,Fuel,243.48,0,50,Female,2,Uneducated,Married,New Jersey,no,no,yes,Retirees,48968,3,January
708539583,Blue,395,1,92,2023-01-08,Week-2,Q1,2023,19897.0,2232,3979,63,0.112,chip,Entertainment,1034.54,0,51,Female,1,Post-Graduate,Single,New York,no,yes,no,Govt,46675,3,January
708542283,Blue,200,0,74,2023-01-08,Week-2,Q1,2023,2495.0,2061,4399,70,0.826,swipe,Entertainment,659.85,0,38,Male,1,Graduate,Single,California,yes,no,no,Selfemployeed,60253,2,January
708543258,Blue,95,0,48,2023-01-08,Week-2,Q1,2023,2607.0,1880,2045,39,0.721,swipe,Bills,388.55,0,55,Female,2,Doctorate,Single,California,yes,yes,no,Businessman,20631,2,January
708545058,Blue,150,1,105,2023-01-08,Week-2,Q1,2023,1438.3,986,5136,81,0.686,swipe,Entertainment,1027.2,0,59,Male,0,High School,Single,New York,yes,no,no,Govt,94345,2,January
708549033,Blue,440,1,149,2023-01-08,Week-2,Q1,2023,2055.0,1276,5025,70,0.621,online,Bills,753.75,0,45,Male,4,High School,Married,California,no,no,no,Retirees,90458,2,January
708551508,Blue,450,1,72,2023-01-08,Week-2,Q1,2023,3264.0,2508,4966,78,0.768,swipe,Bills,744.9,0,41,Male,3,Uneducated,Married,California,no,no,no,Selfemployeed,87971,2,January
708553008,Blue,425,0,147,2023-01-08,Week-2,Q1,2023,2148.0,1103,4711,64,0.514,swipe,Food,1366.19,0,49,Male,4,Doctorate,Married,New Jersey,yes,no,no,Govt,74928,1,January
708555633,Silver,300,1,164,2023-01-08,Week-2,Q1,2023,3548.0,2517,15157,97,0.709,swipe,Bills,1212.56,0,51,Male,3,Uneducated,Married,California,no,no,no,Businessman,203890,2,January
708557358,Blue,250,1,110,2023-01-08,Week-2,Q1,2023,22157.0,1355,1911,55,0.061,swipe,Bills,305.76,0,44,Female,4,Graduate,Single,New York,no,no,yes,Businessman,18357,2,January
708558408,Blue,470,0,67,2023-01-08,Week-2,Q1,2023,9949.0,1597,3776,83,0.161,chip,Grocery,792.96,0,48,Male,3,Unknown,Married,New York,no,no,no,Selfemployeed,41925,3,January
708559533,Blue,460,0,52,2023-01-08,Week-2,Q1,2023,1770.0,584,4442,83,0.33,chip,Bills,310.94,0,43,Male,1,High School,Married,Texas,yes,no,yes,Businessman,62768,2,January
708560733,Blue,460,1,94,2023-01-08,Week-2,Q1,2023,3714.0,2517,4715,85,0.678,chip,Bills,1037.3,0,37,Male,3,High School,Single,California,no,yes,no,Govt,75192,3,January
708563433,Blue,140,0,83,2023-01-08,Week-2,Q1,2023,5894.0,477,1616,32,0.081,swipe,Travel,177.76,0,40,Female,2,Uneducated,Married,Florida,no,no,no,Selfemployeed,14975,3,January
708564858,Gold,390,1,124,2023-01-08,Week-2,Q1,2023,34516.0,0,9338,73,0.0,chip,Travel,2241.12,0,54,Male,2,Unknown,Married,Florida,no,yes,no,White-Collar,118629,1,January
708568983,Blue,495,0,77,2023-01-08,Week-2,Q1,2023,11476.0,2365,8110,113,0.206,swipe,Fuel,2108.6,0,53,Male,3,Unknown,Married,Florida,no,yes,no,Govt,111225,3,January
708572658,Silver,250,0,147,2023-01-08,Week-2,Q1,2023,29531.0,2088,15039,120,0.071,swipe,Grocery,2406.24,0,51,Female,3,Graduate,Married,California,yes,no,no,Businessman,196200,1,January
708573933,Silver,385,1,103,2023-01-08,Week-2,Q1,2023,13026.0,789,14747,100,0.061,swipe,Food,3981.69,0,50,Female,3,Post-Graduate,Single,Illinois,yes,yes,no,Businessman,183118,2,January
708575058,Blue,395,1,135,2023-01-08,Week-2,Q1,2023,3157.0,965,3300,58,0.306,online,Bills,759.0,0,50,Female,0,Post-Graduate,Married,Texas,yes,yes,no,Businessman,36188,3,January
708577308,Blue,455,1,110,2023-01-08,Week-2,Q1,2023,2637.0,1272,1569,39,0.482,swipe,Travel,156.9,0,58,Male,0,Graduate,Single,California,no,no,no,Selfemployeed,14975,2,January
708579633,Gold,275,1,92,2023-01-08,Week-2,Q1,2023,23981.0,1788,1421,34,0.075,swipe,Bills,85.26,0,51,Female,1,Doctorate,Married,Texas,no,yes,no,Blue-Collar,13704,1,January
708580908,Blue,245,1,52,2023-01-08,Week-2,Q1,2023,14551.0,2517,1373,35,0.173,swipe,Bills,356.98,0,41,Female,2,Graduate,Married,Texas,yes,no,yes,Selfemployeed,12686,3,January
708582858,Blue,125,0,66,2023-01-08,Week-2,Q1,2023,18293.0,0,2958,63,0.0,swipe,Entertainment,266.22,0,47,Female,1,Doctorate,Married,New York,yes,no,no,Blue-Collar,33801,2,January
708584208,Blue,395,0,82,2023-01-08,Week-2,Q1,2023,3111.0,2517,2367,41,0.809,chip,Fuel,639.09,0,44,Female,2,Graduate,Single,Texas,no,yes,no,Retirees,26226,2,January
708585933,Blue,125,0,125,2023-01-08,Week-2,Q1,2023,1656.0,1429,4258,77,0.863,chip,Bills,298.06,0,37,Male,2,Unknown,Single,New York,no,yes,no,Blue-Collar,55576,1,January
708588408,Blue,110,1,105,2023-01-08,Week-2,Q1,2023,6836.0,1607,4421,74,0.235,chip,Food,707.36,0,51,Male,3,High School,Married,California,yes,yes,no,Businessman,61579,3,January
708590658,Blue,470,0,88,2023-01-08,Week-2,Q1,2023,15965.0,2312,1619,40,0.145,swipe,Bills,307.61,0,39,Female,4,High School,Single,California,yes,yes,no,Selfemployeed,14975,3,January
708593883,Blue,370,0,114,2023-01-08,Week-2,Q1,2023,2731.0,1573,1813,38,0.576,online,Food,290.08,0,35,Female,0,Doctorate,Married,Texas,no,yes,no,White-Collar,16316,3,January
708595158,Blue,150,1,115,2023-01-08,Week-2,Q1,2023,1677.0,1598,2389,43,0.953,swipe,Entertainment,430.02,0,45,Female,4,Uneducated,Married,California,yes,yes,no,Govt,26447,2,January
708596283,Blue,200,0,51,2023-01-08,Week-2,Q1,2023,2858.0,1251,2844,73,0.438,swipe,Grocery,170.64,0,56,Female,3,Graduate,Single,Florida,yes,yes,no,Selfemployeed,32924,1,January
708597558,Blue,390,1,83,2023-01-08,Week-2,Q1,2023,3337.0,795,3951,68,0.238,swipe,Bills,671.67,0,49,Male,5,Doctorate,Single,California,no,yes,yes,Blue-Collar,45984,2,January
708600033,Blue,340,0,149,2023-01-08,Week-2,Q1,2023,1610.0,0,4958,87,0.0,online,Grocery,842.86,0,55,Male,2,Unknown,Single,New York,no,yes,no,Businessman,87531,2,January
708602283,Blue,420,1,84,2023-01-08,Week-2,Q1,2023,2887.0,0,3941,82,0.0,swipe,Entertainment,669.97,1,47,Female,4,Unknown,Married,California,yes,no,no,Govt,45701,1,January
708606633,Blue,465,1,169,2023-01-08,Week-2,Q1,2023,1544.0,0,1902,35,0.0,swipe,Bills,114.12,1,65,Male,0,Graduate,Single,California,no,yes,no,White-Collar,18114,3,January
708611733,Blue,415,0,73,2023-01-08,Week-2,Q1,2023,3119.0,1328,4659,82,0.426,swipe,Bills,372.72,1,37,Male,3,Doctorate,Single,Florida,no,yes,yes,Govt,73096,3,January
708614058,Blue,500,1,99,2023-01-08,Week-2,Q1,2023,1960.0,1690,3870,67,0.862,chip,Grocery,580.5,1,40,Male,3,Unknown,Single,New Jersey,no,no,no,Govt,44044,1,January
708615183,Blue,345,0,103,2023-01-08,Week-2,Q1,2023,3828.0,1146,4558,90,0.299,chip,Fuel,319.06,1,48,Male,3,Graduate,Married,New Jersey,no,yes,no,Govt,68693,3,January
708618933,Blue,100,1,113,2023-01-08,Week-2,Q1,2023,4369.0,2049,3259,80,0.469,swipe,Fuel,358.49,1,36,Female,4,Graduate,Single,California,yes,no,no,Govt,35767,1,January
708620283,Blue,125,1,59,2023-01-08,Week-2,Q1,2023,6053.0,2001,2208,59,0.331,swipe,Bills,441.6,1,48,Female,2,Graduate,Single,New York,yes,yes,no,White-Collar,23554,1,January
708621408,Blue,245,1,99,2023-01-08,Week-2,Q1,2023,1438.3,0,4173,82,0.0,chip,Food,1001.52,1,47,Female,3,High School,Single,New York,yes,yes,no,Govt,52557,2,January
708623283,Blue,150,1,149,2023-01-08,Week-2,Q1,2023,18278.0,0,2084,61,0.0,swipe,Bills,395.96,0,31,Female,0,Graduate,Single,New York,yes,no,no,Blue-Collar,21274,3,January
708626058,Blue,475,0,84,2023-01-08,Week-2,Q1,2023,5242.0,1465,4098,68,0.279,swipe,Fuel,1147.44,0,53,Male,3,Unknown,Married,New Jersey,no,no,no,Govt,50213,3,January
708633783,Blue,245,0,78,2023-01-08,Week-2,Q1,2023,11336.0,0,1809,39,0.0,swipe,Bills,452.25,0,33,Female,3,Graduate,Married,Florida,no,yes,no,Blue-Collar,16244,2,January
708635058,Blue,245,0,81,2023-01-08,Week-2,Q1,2023,1904.0,886,4798,85,0.465,chip,Bills,527.78,0,41,Male,3,Graduate,Single,California,no,no,no,Govt,78702,2,January
708637758,Blue,175,0,119,2023-01-08,Week-2,Q1,2023,17345.0,545,3523,64,0.031,swipe,Bills,457.99,0,27,Female,1,Unknown,Single,Michigan,no,no,no,White-Collar,38269,1,January
708642708,Blue,475,1,120,2023-01-08,Week-2,Q1,2023,13019.0,0,1484,33,0.0,chip,Food,326.48,0,28,Male,0,Post-Graduate,Married,New Jersey,yes,no,no,Selfemployeed,14975,3,January
708644208,Blue,250,1,110,2023-01-08,Week-2,Q1,2023,5858.0,0,3355,77,0.0,swipe,Fuel,436.15,0,40,Female,1,Uneducated,Married,California,no,no,no,Retirees,36638,1,January
708646233,Blue,450,1,120,2023-01-08,Week-2,Q1,2023,17116.0,1289,3632,50,0.075,swipe,Grocery,726.4,0,35,Female,1,Uneducated,Married,New Jersey,no,no,no,Blue-Collar,39538,2,January
708649683,Gold,345,0,120,2023-01-08,Week-2,Q1,2023,16703.0,1140,15472,122,0.068,swipe,Food,4486.88,0,51,Female,3,Doctorate,Married,California,yes,yes,no,Businessman,214064,1,January
